DATE,AI.PA.Open,AI.PA.High,AI.PA.Low,AI.PA.Close,AI.PA.Volume,AI.PA.Adjusted,Interest.rates,ExchangeRate,PoliticalStability,Infaltion,AirLiquideDividend,REVENUE,NET.INCOME,Basic.earnings.per.share,Diluted.earnings.per.share ,TOTAL.ASSETS,INTANGIBLE.ASSETS,PPE ,CASH,TOTAL.EQUITY,NON.CURRENT.LIABILITY,Cash.flows.from.operating.activities,Net.cash.flows.from.investing.activities,Net.cash.flows.from.financing.activities ,Net.cash.and.cash.equivalents
20-07-2016,84.464798,84.978302,83.871498,84.216797,735170,77.98735,-0.333,0.9084,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
21-07-2016,83.977699,84.331902,83.136597,84.181396,614701,77.954567,-0.335,0.9096,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
22-07-2016,83.871498,84.686096,83.437599,84.686096,532052,78.421936,-0.335,0.9107,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
25-07-2016,84.588699,85.739799,84.500198,84.757004,642513,78.487602,-0.334,0.9115,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
26-07-2016,84.695,85.412201,84.358498,85.128899,500419,78.831985,-0.334,0.9107,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
27-07-2016,85.244003,86.297699,85.2174,85.713303,706148,79.373161,-0.331,0.9102,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
28-07-2016,85.429901,85.695503,84.287697,84.287697,1014623,78.053001,-0.335,0.9023,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
29-07-2016,84.898598,84.898598,83.703201,84.464798,799452,78.21701,-0.321,0.8945,-0.0953591,-0.38,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
01-08-2016,82.3573,83.5616,81.471901,82.419296,1148200,76.322807,-0.33,0.8953,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
02-08-2016,82.4282,82.472397,80.958298,81.250504,774004,75.240471,-0.331,0.8913,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
03-08-2016,81.542702,81.772903,80.621803,81.525002,556014,75.494667,-0.332,0.8951,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
04-08-2016,82.047401,82.082802,80.781197,81.135399,752391,75.133881,-0.337,0.8977,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
05-08-2016,81.569298,82.631798,81.188499,82.543297,732762,76.437637,-0.339,0.9033,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
08-08-2016,82.746902,83.331398,82.436996,82.782402,441636,76.659058,-0.342,0.903,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
09-08-2016,82.826599,84.880898,82.746902,84.810097,753768,78.536766,-0.338,0.9001,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
10-08-2016,84.446999,85.279404,84.411598,85.066902,738041,78.774574,-0.333,0.8957,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
11-08-2016,85.2351,86.076302,85.093399,86.023201,578638,79.660141,-0.344,0.8946,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
12-08-2016,85.916901,86.155998,85.695503,85.908096,561008,79.553543,-0.347,0.8946,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
15-08-2016,85.731003,86.3685,85.722099,85.872597,340443,79.520668,-0.346,0.8931,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
16-08-2016,86.4216,88.413902,86.200302,87.891502,1429969,81.390236,-0.336,0.8882,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
17-08-2016,87.740997,88.103996,86.8909,87.156601,795791,80.709702,-0.338,0.8869,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
18-08-2016,87.6436,87.926903,87.236298,87.4842,749817,81.013062,-0.339,0.8828,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
19-08-2016,87.652397,87.687897,86.501297,87.094597,694388,80.652283,-0.342,0.8829,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
22-08-2016,87.085701,87.6436,86.076302,86.244499,596332,79.865067,-0.341,0.8827,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
23-08-2016,86.501297,87.4842,86.288803,86.687302,622699,80.275116,-0.34,0.8832,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
24-08-2016,86.191399,87.404503,85.8992,86.731499,582541,80.31604,-0.339,0.889,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
25-08-2016,86.527901,86.527901,85.642403,85.987701,593721,79.627266,-0.341,0.8865,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
26-08-2016,85.952301,87.714401,85.722099,87.616997,636214,81.13604,-0.343,0.8866,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
29-08-2016,87.280502,87.333702,86.191399,87.147697,454484,80.701454,-0.345,0.8938,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
30-08-2016,87.218597,88.103996,87.094597,87.351402,723087,80.890091,-0.341,0.8968,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
31-08-2016,87.218597,87.749802,86.917503,87.068001,652272,80.627655,-0.329,0.8981,-0.0953591,0.33,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
01-09-2016,87.342499,88.272301,86.359596,86.501297,746166,80.102867,-0.338,0.8935,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
02-09-2016,87.094597,87.749802,86.333099,87.6082,860156,81.127892,-0.339,0.8959,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
05-09-2016,87.6082,87.882698,87.307098,87.395599,444549,80.931015,-0.339,0.8975,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
06-09-2016,87.563904,88.0597,87.227402,87.307098,557430,80.84906,-0.341,0.8896,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
07-09-2016,87.811798,87.944603,87.129997,87.404503,672564,80.939262,-0.354,0.8895,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
08-09-2016,87.262802,87.395599,85.527298,86.031998,905938,79.668282,-0.337,0.8869,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
09-09-2016,85.978897,86.173698,84.526703,84.668404,860508,78.405556,-0.342,0.892,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
12-09-2016,83.233902,84.2257,83.047997,83.809502,1067078,77.610184,-0.344,0.8916,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
13-09-2016,84.146004,88.449303,83.676697,87.838402,3242167,81.341064,-0.346,0.8896,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
14-09-2016,87.454597,90.181801,86.318199,89,2175342,82.41674,-0.342,0.8895,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
15-09-2016,88.636398,89.045403,87.663597,88.181801,1595814,81.659058,-0.345,0.8895,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
16-09-2016,88.181801,88.336403,87.272697,87.509102,2311493,81.036133,-0.346,0.896,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
19-09-2016,87.545403,88.454597,87.445396,88.1091,1690252,81.591743,-0.347,0.8943,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
20-09-2016,87.736397,88.181801,87.300003,87.300003,1782051,80.842499,-0.346,0.8956,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
21-09-2016,87.736397,88.045403,86.709099,86.981796,1668823,80.547821,-0.347,0.8977,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
22-09-2016,87.199997,88.881798,86.827301,88.590897,1876344,82.037903,-0.342,0.8897,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
23-09-2016,88.354599,88.581802,87.154503,87.636398,1558135,81.154007,-0.345,0.8913,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
26-09-2016,86.900002,87.272697,85.572701,85.854599,1866530,79.504005,-0.345,0.8874,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
27-09-2016,86.090897,86.4636,84.745499,85.709099,2325894,79.36927,-0.343,0.893,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
28-09-2016,85.699997,87.409103,85.663597,87.054604,2428879,80.615242,-0.346,0.8935,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
29-09-2016,88.090897,88.190903,86.5364,86.672699,942829,80.261589,-0.343,0.8905,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
30-09-2016,85.909103,87,85.4636,86.772697,1250347,80.354195,-0.329,0.8897,-0.0953591,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
03-10-2016,86.818199,87.927299,86.472702,87.845497,867808,81.347633,-0.321,0.8915,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
04-10-2016,87.709099,88.900002,87.454597,88.263603,1006590,81.734818,-0.344,0.8961,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
05-10-2016,87.727303,87.945396,86.9636,87.481796,693453,81.010834,-0.342,0.8928,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
06-10-2016,85.909103,86.363602,85.027298,85.6091,1457009,79.276665,-0.346,0.8953,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
07-10-2016,85.709099,85.745499,84.545403,84.545403,908215,78.291641,-0.349,0.8949,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
10-10-2016,82.727303,85.354599,82.336403,84.909103,1852082,78.628448,-0.345,0.8963,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
11-10-2016,84.636398,85.363602,84.336403,84.427299,911665,78.182281,-0.348,0.9044,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
12-10-2016,84.690903,84.781799,83.800003,84.136398,796316,77.912895,-0.347,0.9082,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
13-10-2016,83.672699,84,83.054604,83.954597,1172369,77.744545,-0.348,0.9066,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
14-10-2016,84.218201,85.409103,84.163597,84.699997,872914,78.434807,-0.35,0.9088,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
17-10-2016,84.654503,84.772697,83.563599,83.699997,811419,77.508781,-0.352,0.9099,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
18-10-2016,84.227303,85,84.090897,84.636398,851147,78.375916,-0.349,0.9114,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
19-10-2016,84.563599,84.618202,83.900002,84.409103,571360,78.165436,-0.351,0.9117,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
20-10-2016,84.409103,85.063599,83.781799,84.645401,809723,78.384247,-0.349,0.9152,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
21-10-2016,84.845497,85.436401,84.245499,84.790901,877918,78.518982,-0.348,0.9199,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
24-10-2016,84.936401,85.281799,84.3909,84.3909,725193,78.148575,-0.35,0.9189,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
25-10-2016,85.272697,86.818199,84.854599,85.445396,1277173,79.125076,-0.352,0.9209,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
26-10-2016,85.127296,85.363602,83.527298,83.645401,1179478,77.458221,-0.351,0.9159,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
27-10-2016,83.5364,84.145401,83.118202,84.145401,1095541,77.921234,-0.354,0.9159,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
28-10-2016,84.236397,85.154503,83.636398,85.018204,991471,78.729477,-0.351,0.9152,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
31-10-2016,84.590897,85.454597,84.254501,84.254501,976867,78.02227,-0.332,0.9122,-0.0953591,0.03,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
01-11-2016,84.709099,85.072701,83.4636,83.590897,705651,77.407745,-0.348,0.9056,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
02-11-2016,83.199997,83.490898,82.699997,83.181801,782620,77.028915,-0.343,0.8994,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
03-11-2016,83.172699,83.236397,82.372704,82.372704,770427,76.279663,-0.343,0.9012,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
04-11-2016,82.363602,82.900002,81.936401,82.645401,1012899,76.532188,-0.343,0.8992,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
07-11-2016,83.772697,84.618202,83.572701,84.081802,910496,77.862335,-0.344,0.9063,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
08-11-2016,84.072701,84.699997,83.945396,84.381798,674906,78.140152,-0.344,0.9053,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
09-11-2016,82.309097,84.909103,81.836403,84.909103,1504074,78.628448,-0.356,0.9134,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
10-11-2016,85.218201,86.754501,85.054604,86.6091,1522820,80.20269,-0.353,0.9192,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
11-11-2016,86.754501,87.018204,85.945396,86.327301,919524,79.941742,-0.35,0.9216,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
14-11-2016,86.972702,87.854599,86.081802,86.818199,1102791,80.396324,-0.347,0.9326,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
15-11-2016,86.9636,87.209099,84.645401,85.427299,1169094,79.108315,-0.349,0.9321,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
16-11-2016,85.636398,86.018204,84.663597,84.8909,783148,78.611588,-0.356,0.937,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
17-11-2016,84.918198,86.172699,84.618202,86.172699,955437,79.798576,-0.349,0.9369,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
18-11-2016,86.372704,87.154503,85.127296,85.318199,1012721,79.007278,-0.35,0.9457,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
21-11-2016,85.800003,86.309097,85.281799,85.554604,666755,79.226196,-0.349,0.9414,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
22-11-2016,86.245499,86.590897,85.709099,85.827301,692821,79.478729,-0.351,0.9447,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
23-11-2016,85.818199,86.136398,84.418198,85.472702,773740,79.15036,-0.348,0.9494,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
24-11-2016,85.800003,86.345497,85.318199,85.990898,478084,79.630226,-0.352,0.9468,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
25-11-2016,86.072701,86.272697,85.154503,86.127296,437048,79.756531,-0.35,0.943,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
28-11-2016,86.054604,86.090897,85.027298,85.309097,666230,78.998848,-0.353,0.9449,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
29-11-2016,85.745499,86.590897,85.290901,86.227303,848264,79.849144,-0.351,0.9418,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
30-11-2016,86.918198,89.090897,86.863602,87.345497,1687968,80.884621,-0.343,0.9426,-0.0953591,-0.02,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
01-12-2016,87.727303,87.990898,86.763603,87.245499,1087837,80.792023,-0.344,0.9422,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
02-12-2016,86.745499,87.072701,85.636398,86.645401,798123,80.236313,-0.347,0.938,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
05-12-2016,86.5364,87.981796,86.354599,87.563599,939038,81.086594,-0.347,0.9324,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
06-12-2016,87.872704,89.381798,87.6091,89.254501,1091336,82.652412,-0.351,0.9318,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
07-12-2016,89.736397,91.818199,89.572701,91.818199,1462003,85.026482,-0.349,0.9288,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
08-12-2016,92.227303,93.409103,91.772697,93.409103,1499006,86.49971,-0.346,0.9422,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
09-12-2016,93.590897,94.863602,93.181801,94.545403,1500586,87.551956,-0.348,0.9491,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
12-12-2016,94.5,94.818199,93.863602,94.318199,887205,87.34156,-0.35,0.9426,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
13-12-2016,94.181801,94.954597,93.954597,94.545403,979384,87.551956,-0.352,0.9398,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
14-12-2016,94.090897,94.772697,93.909103,94.409103,799851,87.425735,-0.351,0.939,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
15-12-2016,95.409103,95.818199,94.454597,95.818199,1739942,88.730614,-0.356,0.9602,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
16-12-2016,95.454597,96.636398,94.727303,96.409103,2610870,89.277802,-0.354,0.9606,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
19-12-2016,96.136398,96.409103,95.636398,96.363602,843135,89.235664,-0.354,0.9582,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
20-12-2016,96.409103,96.590897,95.272697,95.545403,1192368,88.477989,-0.354,0.9638,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
21-12-2016,95.409103,96.136398,95.090897,95.681801,751046,88.604294,-0.353,0.9585,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
22-12-2016,95.409103,95.545403,95.090897,95.5,773054,88.435944,-0.354,0.956,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
23-12-2016,95.409103,95.909103,95.090897,95.636398,623725,88.562248,-0.356,0.9567,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
27-12-2016,95.636398,96,95.181801,95.818199,452577,88.730614,-0.355,0.9566,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
28-12-2016,96.045403,96.227303,95.545403,95.909103,484864,88.814781,-0.354,0.9621,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
29-12-2016,95.5,95.909103,95.272697,95.909103,427951,88.814781,-0.355,0.9535,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
30-12-2016,95.909103,96.045403,94.863602,96.045403,760971,88.941002,-0.329,0.947,-0.0953591,0.3,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
02-01-2017,95.454597,96.090897,94.772697,95.818199,399179,88.730614,-0.356,0.9567,0.2789897,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
03-01-2017,96.045403,96.318199,95.090897,96.045403,750188,88.941002,-0.348,0.9629,0.2789897,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
04-01-2017,96.045403,96.272697,95.318199,95.954597,834515,88.856918,-0.345,0.9546,0.2789897,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
05-01-2017,95.818199,96.090897,95.136398,96,850061,88.898956,-0.354,0.9432,0.2789897,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
06-01-2017,96.363602,96.863602,96.181801,96.409103,1090979,89.277802,-0.356,0.9457,0.2789897,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
09-01-2017,96.363602,96.363602,93.727303,95.181801,1137467,88.141273,-0.351,0.9474,0.2789897,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
10-01-2017,95.409103,95.818199,94.545403,94.954597,770845,87.930878,-0.351,0.9438,0.2789897,-0.24,0.00,16380,1838,5.12,5.1,28941,5730,16555,1028,12771,10201,2832,-2281,-1078,-933
